id,xcoord,ycoord,area,perimeter,MeanCI,MeanGNDVI,MeanNDRE,MeanNDVI,MeanNLI,MeanRCI,MeanTCARI,Predicted_Yield
1,327615,9750525,1.010498047,3.734692953,1.57673197,0.60005696,0.105076347,0.403384409,-0.835512656,0.237863199,0.012671536,5.00709235799875
2,327620,9750524,3.080810547,6.639359636,2.535199583,0.660473752,0.152777112,0.499947427,-0.790795816,0.369107537,0.005148617,6.81271186324102
3,327617,9750524,4.382324219,8.051769277,2.953250293,0.693162,0.174372845,0.543469566,-0.736421088,0.429969133,0.003020295,7.6301762526445
4,327627,9750523,1.334472656,4.865713114,3.14248913,0.692063465,0.155944742,0.578440622,-0.73114137,0.373517913,0.003815658,6.93261632417347
5,327624,9750523,3.183837891,7.286606374,2.194109023,0.644331874,0.141133921,0.473480036,-0.805311708,0.336503216,0.007411086,6.37198155686414
6,327627,9750523,1.637939453,4.804460131,2.013731604,0.654191258,0.165405421,0.466385966,-0.814952037,0.403773944,0.00872285,7.29073189182183
7,327629,9750522,2.532226563,6.098290834,1.848235018,0.638457441,0.150251425,0.443135195,-0.827344551,0.358436266,0.009073268,6.71710690362796
8,327632,9750521,3.696044922,7.6077118,2.918348894,0.700525339,0.190026898,0.54796812,-0.73668536,0.478845313,0.003983335,8.22272992411908
9,327635,9750520,1.358398438,4.33610507,1.88327102,0.658766096,0.184180809,0.452386139,-0.824625382,0.465998269,0.008367584,8.0014376172183
10,327638,9750520,2.962890625,7.008299158,2.401072799,0.686452692,0.192051349,0.503083566,-0.780031368,0.486016077,0.006258978,8.29936157170392
11,327616,9750520,1.900878906,5.107984221,2.015042331,0.626282676,0.118882789,0.456224686,-0.818941348,0.274429907,0.00912038,5.52970831548279
12,327647,9750519,1.630126953,5.101508739,2.461481512,0.657762187,0.149496527,0.506561887,-0.822500796,0.360616269,0.006096428,6.68853171089744
13,327618,9750519,2.657226563,6.099457791,2.331449813,0.651739154,0.152682736,0.481651628,-0.778700658,0.366388295,0.006415181,6.80913944367025
14,327650,9750519,3.928466797,8.104084511,3.380102201,0.670582977,0.138216128,0.57695523,-0.777116556,0.327594287,0.001608103,6.26153418871272
15,327621,9750518,3.921142578,7.549008118,3.018458716,0.6395623,0.125947107,0.522528354,-0.737201443,0.294603055,0.002321551,5.79711430723227
16,327625,9750518,3.841796875,7.55955666,2.486206104,0.653685297,0.151134923,0.490960741,-0.765719056,0.362335315,0.005532609,6.75054999875741
17,327653,9750518,2.812744141,6.822217834,2.389285847,0.658858286,0.147956567,0.501471993,-0.804867872,0.353855312,0.006208905,6.63023952599657
18,327627,9750518,2.335205078,5.839939664,1.732409586,0.62043191,0.148785903,0.43072728,-0.825456348,0.358551561,0.010821771,6.66163242416077
19,327656,9750518,3.921630859,7.839632771,3.199176646,0.674155412,0.138265458,0.562516545,-0.742303879,0.326042192,0.00192722,6.26340147973402
20,327659,9750517,2.254394531,5.562321384,2.339405322,0.643137546,0.128134119,0.492346074,-0.807571396,0.298605221,0.007353592,5.8798993846917
21,327630,9750517,2.191650391,5.557486983,1.632465327,0.593400553,0.130271604,0.416201725,-0.836872744,0.305106171,0.011888434,5.96080971407872
22,327662,9750517,3.381591797,7.224841065,2.316587038,0.664470548,0.156138978,0.493833206,-0.802010394,0.377291107,0.007147609,6.93996874944842
23,327633,9750517,2.423339844,5.870866299,1.745850113,0.628652973,0.165401896,0.421829585,-0.823759628,0.407396726,0.009240886,7.29059845981595
24,327665,9750516,2.599121094,6.12958809,2.26906604,0.626977551,0.11104457,0.496990208,-0.823627229,0.25277484,0.008800425,5.23300780946867
25,327636,9750516,4.380371094,8.52442761,2.922962807,0.677933399,0.159094771,0.537968115,-0.756288045,0.385367324,0.003172332,7.05185453354975
26,327668,9750516,3.53125,7.351371247,3.092345369,0.670245976,0.137649955,0.554655632,-0.749636784,0.325473822,0.002463352,6.24010281309136
27,327639,9750516,2.630126953,6.290018865,2.408818107,0.663336102,0.162050722,0.507992369,-0.799698091,0.393377961,0.006805572,7.16374629843319
28,327671,9750515,2.773925781,6.792827329,2.100553041,0.64751663,0.147858812,0.486230947,-0.820087885,0.351203381,0.009487883,6.62653920096541
29,327642,9750515,4.21484375,8.176231609,2.44531072,0.647204185,0.13786899,0.499727718,-0.780823443,0.323279741,0.006683721,6.24839395618583
30,327647,9750515,1.421386719,4.706872775,2.030176553,0.643858095,0.146847591,0.47639669,-0.849409713,0.347532421,0.007900202,6.58826140056304
31,327674,9750515,4.934570313,9.235242642,3.137471657,0.695196263,0.15948017,0.56963022,-0.753480766,0.386158908,0.003855784,7.06644306167296
32,327645,9750515,4.876708984,8.588261239,2.648034442,0.654543003,0.138856485,0.522213296,-0.779018961,0.326264436,0.005615919,6.28577365509274
33,327677,9750514,2.079345703,5.578936657,1.736542016,0.63491469,0.141308469,0.442516867,-0.839865436,0.33305351,0.010973933,6.37858873126483
34,327621,9750514,2.661376953,6.187206181,1.744988552,0.614091908,0.135026649,0.433951566,-0.823781295,0.317674524,0.01204076,6.14080267646212
35,327618,9750514,3.114746094,6.721984606,2.398441334,0.628031415,0.12595503,0.486062526,-0.78869781,0.293863084,0.007657372,5.79741421695783
36,327680,9750514,3.728515625,7.856722769,2.242483439,0.676781624,0.174960264,0.499308362,-0.809356868,0.432656877,0.007913529,7.65241185419408
37,327654,9750514,4.51953125,8.713625548,2.630390701,0.65264846,0.122585204,0.515821679,-0.783497085,0.283857565,0.005007279,5.66985602046197
38,327651,9750514,3.118164063,7.125419116,2.034550268,0.623347334,0.123743238,0.469561628,-0.832316201,0.287560093,0.009285964,5.71369114088685
39,327624,9750513,2.830566406,6.26141011,1.822652128,0.626214947,0.145586377,0.426468581,-0.80089791,0.350808714,0.010090502,6.54052060230362
40,327657,9750513,2.015869141,5.512456813,2.096975387,0.635941541,0.140214909,0.475134508,-0.826126198,0.335580273,0.008551899,6.33719414847034
41,327683,9750513,3.755615234,8.457038544,2.381039472,0.694877154,0.18955092,0.513283082,-0.80044523,0.475505825,0.00659486,8.20471270446095
42,327627,9750513,2.921875,6.57929101,2.05990555,0.643795831,0.163326719,0.439224686,-0.781765606,0.403459537,0.007152072,7.21204667835018
43,327630,9750512,2.882568359,6.426442562,2.155052037,0.639528896,0.142568736,0.455391037,-0.776511953,0.341572144,0.008015686,6.42629368268465
44,327664,9750512,1.049316406,3.795670338,2.412483526,0.682188172,0.185295119,0.523778248,-0.826731213,0.468519977,0.006615524,8.04361765082754
45,327660,9750512,4.238525391,7.960707844,3.03147069,0.675832583,0.141955308,0.544211686,-0.738076873,0.337012279,0.001330175,6.40307356112346
46,327633,9750512,2.621826172,6.201686181,2.164093168,0.653251018,0.159353142,0.472102205,-0.800626181,0.388690415,0.008071426,7.06163466427069
47,327663,9750512,5.116455078,9.138118665,3.371123913,0.686110829,0.136212788,0.5716912,-0.721133449,0.320422102,-0.001804962,6.18570165689417
48,327666,9750511,3.158203125,7.030964634,2.929211517,0.703372124,0.185326093,0.562761552,-0.772208638,0.467658425,0.004373027,8.04479011123893
49,327636,9750511,3.769287109,7.617457665,1.791855001,0.596351812,0.115874874,0.447220306,-0.843885558,0.266544829,0.012269434,5.41584955464088
50,327639,9750511,1.965820313,5.225545024,1.708824337,0.594735007,0.114913306,0.430296955,-0.835628516,0.261581836,0.012381717,5.37945127179538
51,327674,9750511,1.879638672,5.324023768,3.028339245,0.69433179,0.162734708,0.572914398,-0.796350002,0.392137574,0.003798967,7.18963725558897
52,327642,9750510,3.891113281,7.963721799,2.056471367,0.63570255,0.145086001,0.472350169,-0.823413193,0.34473185,0.009177094,6.52157984389954
53,327645,9750510,4.620605469,9.155233661,2.213898456,0.640170986,0.135582289,0.49105361,-0.813001962,0.317263564,0.008962159,6.161835345894
54,327619,9750509,3.814941406,7.677441977,2.939753123,0.644328449,0.132332369,0.528654821,-0.757787874,0.311755711,0.003264586,6.03881595736896
55,327648,9750509,4.688720703,9.004691844,2.704706143,0.66167518,0.150396822,0.53116294,-0.785777478,0.36184853,0.005817027,6.7226106237298
56,327651,9750509,2.718017578,6.483941995,2.2625298,0.662911356,0.173847863,0.497588807,-0.817531813,0.433085687,0.007808329,7.61030408205979
57,327681,9750509,4.340332031,8.311382815,2.348298155,0.657972783,0.145597197,0.509669138,-0.798660038,0.346743129,0.008654577,6.54093017231884
58,327622,9750509,4.395996094,8.101660884,2.417210024,0.647438485,0.146729105,0.493917885,-0.77201899,0.34923927,0.006972333,6.58377634392509
59,327625,9750509,2.689453125,6.072172862,2.580691179,0.626629188,0.123494246,0.497788107,-0.773797059,0.284894439,0.005215949,5.70426603393418
60,327654,9750508,3.111328125,6.82590283,1.979095685,0.641401978,0.172983268,0.456616748,-0.811472214,0.437634314,0.008999799,7.57757652315932
61,327683,9750508,1.854248047,5.781909856,2.654750707,0.681503867,0.157296298,0.527539628,-0.742864693,0.377951849,0.005726527,6.98377684279465
62,327628,9750508,4.039306641,7.489018005,2.861149824,0.645345236,0.134021631,0.507093737,-0.714493711,0.315026031,0.002817202,6.10275967853705
63,327657,9750508,3.349121094,6.983457367,2.185783366,0.641142213,0.146068025,0.477161361,-0.790500892,0.349736985,0.008518683,6.55875244876271
64,327631,9750507,3.230224609,7.179787328,2.219524574,0.646759484,0.152183381,0.48548203,-0.819517009,0.366551801,0.00749642,6.79023733323155
65,327660,9750507,4.357666016,8.241788017,2.352036817,0.651642465,0.137368446,0.501606686,-0.798351695,0.325436058,0.008189065,6.22944683846912
66,327633,9750507,3.90625,8.221505392,2.001267839,0.634842334,0.146387328,0.464349206,-0.815312123,0.351016584,0.010027651,6.57083904160629
67,327663,9750507,5.446044922,9.367162042,2.795442321,0.667205474,0.144560519,0.533418686,-0.764150162,0.344551576,0.004490077,6.50168874678917
68,327686,9750506,1.854492188,5.724825599,1.975531385,0.629706139,0.154997017,0.464633523,-0.809511174,0.374146774,0.010591264,6.8967420411173
69,327637,9750506,2.985351563,6.566650226,2.078041109,0.630253319,0.146324445,0.465472395,-0.805481026,0.350584204,0.009106478,6.56845872818054
70,327666,9750507,5.290039063,9.663924146,2.69134318,0.658068011,0.122777975,0.536431065,-0.785820729,0.28596756,0.006822332,5.67715299101675
71,327669,9750506,4.331054688,8.598641745,2.473738382,0.67754405,0.18259816,0.523688409,-0.784511102,0.463119291,0.008041067,7.9415295234099
72,327640,9750506,3.646240234,7.481989684,2.032976699,0.618973903,0.140900026,0.460636915,-0.817923556,0.336786961,0.009601479,6.36312791742715
73,327675,9750505,4.499511719,8.578767783,2.350264766,0.676857727,0.175586914,0.497653161,-0.781883184,0.436049955,0.007558403,7.67613246879974
74,327648,9750505,2.698242188,6.577593583,2.242816409,0.648644691,0.162320162,0.484890535,-0.816697643,0.395477884,0.006963596,7.17394542457913
75,327619,9750505,3.411865234,7.150360944,2.967277845,0.649129321,0.136669636,0.535861028,-0.761982577,0.321865471,0.00339971,6.20299474768068
76,327646,9750505,4.151855469,8.330153453,2.282532618,0.62487739,0.124821532,0.481173986,-0.79220817,0.289697382,0.008569987,5.75450785899998
77,327624,9750504,2.746582031,6.353747597,2.098458682,0.631290357,0.144175416,0.46988315,-0.811506508,0.340401232,0.008749196,6.48711142316916
78,327622,9750505,3.280761719,7.228778099,2.141163241,0.634280419,0.143547098,0.473193381,-0.806687993,0.340495105,0.008481545,6.46332766967391
79,327678,9750504,3.155273438,7.057515404,2.195653168,0.656643757,0.157039212,0.492322198,-0.817393913,0.381016035,0.008350962,6.97404535324465
80,327681,9750504,3.654785156,8.334127216,1.860938028,0.634137889,0.157857256,0.454480545,-0.828102208,0.382678588,0.010286211,7.00501081475342
81,327652,9750504,4.464355469,8.40625395,2.48502192,0.652219289,0.1435035,0.507227218,-0.787684303,0.34264723,0.00666885,6.46167735234274
82,327628,9750504,4.560302734,8.799582898,2.673201108,0.662563889,0.15686911,0.515646442,-0.774687095,0.378748321,0.004976046,6.96760647351011
83,327684,9750504,3.762939453,7.852532201,2.357379708,0.684822313,0.192389862,0.509660052,-0.787041249,0.488362142,0.007612629,8.31217532166324
84,327630,9750503,4.705566406,9.11443632,2.327240934,0.659491473,0.158430579,0.501404928,-0.809104549,0.38169935,0.007218981,7.02671283969168
85,327657,9750503,2.690185547,6.445215151,2.521137394,0.662923206,0.149863013,0.509321607,-0.798913126,0.362400698,0.004999147,6.70240432426115
86,327633,9750503,3.673095703,7.294159089,2.173621399,0.635302005,0.149695276,0.485225114,-0.811183578,0.359913854,0.009482627,6.69605496699296
87,327687,9750503,4.450927734,8.377323304,2.811082253,0.677024258,0.157823516,0.543147846,-0.777471557,0.381061669,0.004804519,7.0037336528021
88,327691,9750502,1.159423828,4.088963158,3.036637134,0.710491814,0.189118148,0.570942019,-0.795163943,0.474459135,0.00278977,8.18833096373787
89,327660,9750503,3.977294922,8.062006717,2.40304705,0.643500421,0.139983499,0.50868827,-0.774335386,0.332097928,0.009370646,6.32843457386587
90,327636,9750502,2.374511719,6.093777571,1.974404256,0.614437888,0.138868971,0.460523483,-0.830545207,0.330659579,0.00965787,6.28624628829144
91,327693,9750502,3.133056641,6.963766649,2.168957172,0.623347377,0.124006381,0.496765404,-0.82178676,0.287234583,0.010695814,5.72365190636866
92,327639,9750502,2.164794922,5.721529993,1.884102277,0.624716533,0.141819108,0.456669197,-0.84013181,0.335386159,0.009976309,6.39791797553455
93,327666,9750502,3.012939453,6.87924721,3.010153728,0.679155715,0.145794071,0.561717188,-0.784272912,0.346932165,0.003621752,6.54838245394315
94,327642,9750501,3.727050781,7.773773141,2.026903405,0.594049687,0.103722171,0.4631212,-0.834580244,0.234055268,0.010240711,4.95583266438312
95,327696,9750501,4.121826172,7.946166431,3.173542011,0.654835321,0.132929112,0.559775387,-0.758658956,0.311445881,0.002308371,6.06140450076898
96,327619,9750501,3.353271484,7.131212238,3.108078766,0.6499804,0.133501012,0.557399017,-0.788384259,0.312542878,0.003172072,6.08305266081522
97,327699,9750501,3.563232422,7.732649966,2.948817394,0.612022637,0.100998554,0.545734445,-0.800972313,0.228908663,0.004409387,4.85273545032357
98,327645,9750501,2.867431641,6.734770506,1.776932222,0.613136251,0.137793343,0.441953204,-0.843949073,0.324548127,0.010709138,6.24553048641311
99,327672,9750501,4.623046875,9.173480748,3.579714583,0.699200625,0.17214855,0.601680892,-0.750667012,0.424785481,0.00053075,7.54597989987295
100,327669,9750501,4.446044922,8.503674656,3.421666693,0.695939281,0.169637578,0.589642857,-0.767508541,0.417719119,0.002491637,7.45093194790998
101,327675,9750500,2.977294922,6.669845814,2.666079917,0.654634688,0.135046531,0.544259469,-0.803293751,0.31650079,0.007130723,6.14155527082834
102,327648,9750501,5.203613281,8.896116743,2.900885701,0.638314374,0.126297462,0.532216743,-0.765076194,0.293643498,0.004270172,5.81037631302524
103,327702,9750501,3.846191406,7.650614885,3.168234068,0.644962203,0.12143203,0.551718502,-0.749236016,0.280087922,0.002168642,5.62620486586648
104,327673,9750500,2.388916016,6.279229856,2.834010487,0.66829367,0.152471476,0.54684609,-0.807888083,0.371949123,0.004862143,6.80114260804974
105,327622,9750500,2.946777344,6.54463115,2.066161331,0.629702621,0.127200856,0.46929504,-0.830818399,0.296649235,0.008714334,5.84457253246363
106,327705,9750500,4.227050781,8.073754113,3.519256888,0.666440944,0.118268251,0.573707835,-0.763731239,0.272642361,-0.002304378,5.50644617703464
107,327625,9750500,4.714111328,8.237414552,3.23643653,0.675428519,0.164704748,0.552147232,-0.71204768,0.404141666,0.00102932,7.26420928079878
108,327628,9750500,2.756835938,6.397456185,2.215697312,0.650450507,0.1625434,0.490733028,-0.817035225,0.394048657,0.007693812,7.18239566404827
109,327681,9750499,3.515869141,7.800788713,2.658129797,0.662725533,0.148585031,0.545050647,-0.816253359,0.358278945,0.00648247,6.65402880603731
110,327651,9750500,3.302734375,7.229835277,2.135906763,0.63185881,0.134339964,0.485307155,-0.82705355,0.314973226,0.009350405,6.11480955392085
111,327678,9750500,4.103515625,8.548304798,2.512884269,0.673292571,0.170604996,0.515677549,-0.784448368,0.422544054,0.007040267,7.48755167110566
112,327658,9750499,2.821289063,6.721355369,2.478290315,0.640732593,0.101486198,0.517663064,-0.811705341,0.228919082,0.007495773,4.87119426367833
113,327654,9750499,4.033935547,7.975648762,2.321635535,0.624967205,0.094482926,0.495807099,-0.826707807,0.211666256,0.007965241,4.60609904929934
114,327684,9750499,2.559326172,6.225887127,2.11684852,0.637085513,0.138067903,0.487513501,-0.82458312,0.326780862,0.010084609,6.25592342018177
115,327634,9750499,3.348144531,7.508394555,1.995735271,0.634717877,0.154112095,0.462027815,-0.81852356,0.371755819,0.009158632,6.86324504324278
116,327687,9750499,3.084228516,7.233206146,2.181366913,0.625393089,0.13033232,0.485520519,-0.824952653,0.307241276,0.009599134,5.96310799994227
117,327661,9750499,3.608398438,7.329784713,2.89244701,0.645832364,0.132822207,0.532000621,-0.761057809,0.310662326,0.00369157,6.0573578203183
118,327664,9750498,3.105957031,6.866531785,2.628181549,0.658947136,0.152269726,0.519129597,-0.788604935,0.365771798,0.005930026,6.79350575494722
119,327637,9750498,3.592773438,7.476482525,2.296642427,0.634783249,0.142717349,0.486184561,-0.811838905,0.340277194,0.007098509,6.43191913819951
120,327690,9750498,3.967529297,8.128837043,2.410910298,0.63237496,0.117034105,0.517996577,-0.80792226,0.269370433,0.008984619,5.45972998516818
121,327640,9750498,3.115478516,6.728119838,2.213354884,0.632880847,0.141106511,0.485437025,-0.820208628,0.333506082,0.008310877,6.37094400472764
122,327667,9750497,2.747558594,6.360652795,2.456368085,0.648191466,0.142451222,0.507996153,-0.80084885,0.338795185,0.007305183,6.42184541921258
123,327696,9750497,2.131591797,5.493974611,2.73935077,0.644266281,0.096811002,0.528664466,-0.808955072,0.218187801,0.005315523,4.69422382958926
124,327643,9750497,2.415039063,5.95421197,1.776666297,0.600652429,0.117262521,0.438653368,-0.839649876,0.270388375,0.011142944,5.46837622773703
125,327693,9750497,2.718261719,6.505449003,2.55016265,0.640095546,0.12541311,0.521034865,-0.811657842,0.292272659,0.006821369,5.77690089138997
126,327621,9750497,2.550537109,6.009741222,2.627946731,0.625560627,0.127732993,0.497241292,-0.784684651,0.297401271,0.004753554,5.86471554163048
127,327670,9750497,2.819824219,6.592061072,2.896473448,0.64426944,0.110736139,0.540949806,-0.798841988,0.25343023,0.004703387,5.22133275499897
128,327622,9750497,2.926513672,7.085484844,2.253834377,0.623726807,0.126349569,0.494489384,-0.827970394,0.292897336,0.008488781,5.81234872197004
129,327646,9750497,2.463378906,5.960448713,2.298499346,0.634966962,0.135776684,0.497961925,-0.817801964,0.318745545,0.008231547,6.16919378980411
130,327699,9750497,3.463623047,7.489555332,3.070045477,0.65764706,0.103421429,0.539616824,-0.793185759,0.235833988,0.000822156,4.94444866202497
131,327625,9750496,2.333740234,5.927722137,1.987998265,0.629701748,0.150618443,0.464488724,-0.823845612,0.360109946,0.009606322,6.73099965481497
